class_order,class_type,new_class_code,new_class_name,old_class_code,old_class_type
7,JOB,282,학예사·사서 및 기록물 관리사,282,큐레이터·사서 및 기록물관리사
7,JOB,283,연극·영화 및 영상 전문가,281,작가·기자 및 출판 전문가
7,JOB,283,연극·영화 및 영상 전문가,283,연극·영화 및 영상 전문가
7,JOB,284,시각 및 공연 예술가,284,화가·사진가 및 공연예술가
7,JOB,284,시각 및 공연 예술가,289,매니저 및 기타 문화·예술 관련 종사자
7,JOB,285,디자이너,285,디자이너
7,JOB,87403,호이스트 운전원,87403,호이스트 운전원
7,JOB,87404,지게차 운전원,87404,지게차 운전원
7,JOB,87409,그 외 물품 이동 장비 조작원,87409,그 외 물품이동 장비 조작원
7,JOB,87501,굴착기·착암기 및 채광기 조작원,87501,굴착기·착암기 및 채광기 조작원
7,JOB,87502,시추장비 조작원,87502,시추장비 조작원
7,JOB,87503,도로정지기 운전원,87503,도로정지기 운전원
7,JOB,87504,항타기 운전원,87504,항타기 운전원
7,JOB,87505,도로포장기 및 롤러 운전원,87505,도로포장기 및 롤러 운전원
7,JOB,87506,굴삭기 및 불도저 운전원,87506,굴삭기 및 불도저 운전원
7,JOB,23122,건축감리 기술자,23112,건축감리 기술자
7,JOB,23123,건축시공 기술자,23114,건축시공 기술자
7,JOB,221,컴퓨터 하드웨어 및 통신공학 전문가,221,컴퓨터 하드웨어 및 통신공학 전문가
7,JOB,222,컴퓨터 시스템 및 소프트웨어 전문가,222,정보시스템 개발 전문가
7,JOB,223,데이터 및 네트워크 관련 전문가,222,정보시스템 개발 전문가
7,JOB,224,정보 시스템 및 웹 운영자,222,정보시스템 개발 전문가
7,JOB,224,정보 시스템 및 웹 운영자,223,정보 시스템 운영자
7,JOB,225,통신 및 방송 송출 장비 기사,224,통신 및 방송송출 장비 기사
7,JOB,231,건축·토목 공학 기술자 및 시험원,231,건축 및 토목공학 기술자 및 시험원
7,JOB,232,화학공학 기술자 및 시험원,232,화학공학 기술자 및 시험원
7,JOB,2523,특수교육 교사,2523,특수교육 교사
7,JOB,2530,유치원 교사,2530,유치원 교사
7,JOB,2541,문리 및 어학 강사,2541,문리 및 어학 강사
7,JOB,2542,컴퓨터 강사,2542,컴퓨터 강사
7,JOB,2131,생명과학 시험원,2131,생명과학 시험원
7,JOB,2131,생명과학 시험원,2133,자연과학 시험원
7,JOB,2132,농림·어업 관련 시험원,2132,농림어업관련 시험원
7,JOB,2133,자연과학 시험원,2133,자연과학 시험원
7,JOB,2211,컴퓨터 하드웨어 기술자 및 연구원,2211,컴퓨터 하드웨어 기술자 및 연구원
7,JOB,2212,통신공학 기술자 및 연구원,2212,통신공학 기술자 및 연구원
7,JOB,2221,컴퓨터 시스템 전문가,2221,컴퓨터시스템 설계 및 분석가
7,JOB,2222,시스템 소프트웨어 개발자,2222,시스템 소프트웨어 개발자
7,JOB,2223,응용 소프트웨어 개발자,2223,응용 소프트웨어 개발자
7,JOB,2224,웹 개발자,2227,웹 및 멀티미디어 기획자
7,JOB,2224,웹 개발자,2228,웹 개발자
7,JOB,2229,기타 컴퓨터 시스템 및 소프트웨어 전문가,2223,응용 소프트웨어 개발자
7,JOB,2231,데이터 전문가,2224,데이터베이스 개발자
7,JOB,2232,네트워크 시스템 개발자,2225,네트워크시스템 개발자
7,JOB,2233,정보 보안 전문가,2226,컴퓨터 보안 전문가
7,JOB,2239,기타 데이터 및 네트워크 관련 전문가,2226,컴퓨터 보안 전문가
7,JOB,2241,정보 시스템 운영자,2230,정보 시스템 운영자
7,JOB,2242,웹 운영자,2228,웹 개발자
7,JOB,2250,통신 및 방송 송출 장비 기사,2240,통신 및 방송송출 장비 기사
7,JOB,2311,건축가,2311,건축가 및 건축공학 기술자
7,JOB,7521,항공기 정비원,7521,항공기 정비원
7,JOB,7522,선박 정비원,7522,선박 정비원
7,JOB,7523,철도 기관차 및 전동차 정비원,7523,철도 기관차 및 전동차 정비원
7,JOB,7529,기타 운송장비 정비원,7529,기타 운송장비 정비원
7,JOB,7531,공업기계 설치 및 정비원,7531,공업기계 설치 및 정비원
7,JOB,7532,승강기 설치 및 정비원,7532,승강기 설치 및 정비원
7,JOB,7533,물품 이동 장비 설치 및 정비원,7533,물품 이동 장비 설치 및 정비원
7,JOB,7534,냉동·냉장·공조기 설치 및 정비원,7534,냉동·냉장 ·공조기 설치 및 정비원
7,JOB,7535,보일러 설치 및 정비원,7535,보일러 설치 및 정비원
7,JOB,7536,건설·광업기계 설치 및 정비원,7536,건설 및 광업기계 설치 및 정비원
7,JOB,7539,농업용·기타 기계장비 설치 및 정비원,7539,농업용 및 기타 기계장비 설치 및 정비원
7,JOB,23,공학 전문가 및 기술직,23,공학 전문가 및 기술직
7,JOB,24,보건·사회복지 및 종교 관련직,24,보건·사회복지 및 종교 관련직
7,JOB,25,교육 전문가 및 관련직,25,교육 전문가 및 관련직
7,JOB,26,법률 및 행정 전문직,26,법률 및 행정 전문직
7,JOB,26,법률 및 행정 전문직,27,경영·금융전문가 및 관련직
7,JOB,27,경영·금융전문가 및 관련직,24,보건·사회복지 및 종교 관련직
7,JOB,27,경영·금융전문가 및 관련직,27,경영·금융전문가 및 관련직
7,JOB,4,서비스 종사자,9,단순노무 종사자
7,JOB,92292,신문 배달원,92292,신문 배달원
7,JOB,92299,그 외 배달원,92299,그 외 배달원
7,JOB,93001,수동 포장원,93001,수동 포장원
7,JOB,93002,수동 상표 부착원,93002,수동 상표부착원
7,JOB,93003,제품 단순 선별원,93003,제품 단순선별원
7,JOB,93009,그 외 제조 관련 단순 종사원,93009,그 외 제조관련 단순종사원
7,JOB,94111,건물 청소원,94111,건물내부 청소원
7,JOB,94112,운송장비 청소원,94112,운송장비 청소원
7,JOB,94119,그 외 청소원,94119,그 외 청소원
7,JOB,94121,쓰레기 수거원,94121,쓰레기 수거원
7,JOB,94122,거리 미화원,94122,거리 미화원
7,JOB,94123,재활용품 수거원,94123,재활용품 수거원
7,JOB,94129,그 외 환경미화원 및 재활용품 수거원,94129,그 외 환경 미화원 및 재활용품 수거원
7,JOB,94211,아파트 경비원,94211,아파트 경비원
7,JOB,94212,건물 경비원,94212,건물 경비원
7,JOB,4291,반려동물 미용 및 관리 종사원,4225,애완동물 미용사
7,JOB,4292,점술가 및 민속신앙 종사원,4290,기타 이미용·예식 및 의료보조 서비스 종사원
7,JOB,4293,개인 생활 서비스 종사원,4290,기타 이미용·예식 및 의료보조 서비스 종사원
7,JOB,4311,항공기 객실 승무원,4311,항공기 객실승무원
7,JOB,4312,선박 및 열차 객실 승무원,4312,선박 및 열차 객실승무원
7,JOB,4321,여가 및 관광 서비스 종사원,3922,안내 · 접수 사무원 및 전화교환원
7,JOB,21111,생물학 연구원,21111,생물학 연구원
7,JOB,21111,생물학 연구원,21125,환경 및 해양과학 연구원
7,JOB,21112,의학 연구원,21112,의학 연구원
7,JOB,21113,약학 연구원,21113,약학 연구원
7,JOB,9229,기타 배달원,9229,기타 배달원
7,JOB,9300,제조 관련 단순 종사원,9300,제조관련 단순 종사원
7,JOB,9411,청소원,9411,청소원
7,JOB,9412,환경미화원 및 재활용품 수거원,9412,환경 미화원 및 재활용품 수거원
7,JOB,14136,전기 및 전자 제품 생산 관리자,14136,전기·전자 제품생산 관리자
7,JOB,14139,그 외 제품 생산 관련 관리자,14139,그 외 제품생산관련 관리자
7,JOB,14901,농림·어업 관련 관리자,14901,농림어업관련 관리자
7,JOB,14902,수리 및 정비 관련 관리자,14902,수리 및 정비 관련 관리자
7,JOB,14909,그 외 건설·전기 및 생산 관련 관리자,14909,그 외 건설·전기 및 생산 관련 관리자
7,JOB,15111,영업 관련 관리자,15111,영업관련 관리자
7,JOB,15112,판매 관련 관리자,15112,판매관련 관리자
7,JOB,4321,여가 및 관광 서비스 종사원,4321,여행 및 관광통역 안내원
7,JOB,4322,숙박시설 서비스 종사원,4322,숙박시설 서비스원
7,JOB,4323,오락시설 서비스 종사원,4323,오락시설 서비스원
7,JOB,4329,기타 여가 서비스 종사원,4329,기타 여가 및 스포츠 관련 종사원
7,JOB,4411,한식 조리사,4411,한식 주방장 및 조리사
7,JOB,4412,중식 조리사,4412,중식 주방장 및 조리사
7,JOB,4413,양식 조리사,4413,양식 주방장 및 조리사
7,JOB,4414,일식 조리사,4414,일식 주방장 및 조리사
7,JOB,4415,음료 조리사,4419,기타 주방장 및 조리사
7,JOB,4419,기타 조리사,4419,기타 주방장 및 조리사
7,JOB,4421,바텐더,4421,바텐더
7,JOB,4422,웨이터,4422,웨이터
7,JOB,4429,기타 음식 서비스 종사원,4429,기타 음식서비스 종사원
7,JOB,5101,자동차 영업원,5101,자동차 영업원
7,JOB,5102,제품 및 광고 영업원,5102,제품 및 광고 영업원
7,JOB,5103,보험 모집인 및 투자 권유 대행인,5103,보험 설계사 및 간접투자증권 판매인
7,JOB,5104,대출 및 신용카드 모집인,5102,제품 및 광고 영업원
7,JOB,5104,대출 및 신용카드 모집인,9999,기타 서비스관련 단순 종사원
7,JOB,5211,소규모 상점 경영 및 일선 관리 종사원,5211,상점 판매원
7,JOB,5212,상점 판매원,5211,상점 판매원
7,JOB,5213,매표원 및 복권 판매원,5212,매표원 및 복권 판매원
7,JOB,5214,매장 계산원 및 요금 정산원,5213,매장계산원 및 요금정산원
7,JOB,2711,인사 및 노사 관련 전문가,2711,인사 및 노사 관련 전문가
7,JOB,2870,주방장 및 요리 연구가,4411,한식 주방장 및 조리사
7,JOB,2870,주방장 및 요리 연구가,4412,중식 주방장 및 조리사
7,JOB,2870,주방장 및 요리 연구가,4413,양식 주방장 및 조리사
7,JOB,2870,주방장 및 요리 연구가,4414,일식 주방장 및 조리사
7,JOB,2870,주방장 및 요리 연구가,4419,기타 주방장 및 조리사
7,JOB,2881,공연·영화 및 음반 기획자,2735,행사기획자
7,JOB,2882,연예인 및 스포츠 매니저,2891,연예인 및 스포츠 매니저
7,JOB,3111,조세행정 사무원,3111,조세행정 사무원
7,JOB,3112,관세행정 사무원,3112,관세행정 사무원
7,JOB,3113,병무행정 사무원,3113,병무행정 사무원
7,JOB,3114,국가 및 지방 행정 사무원,3114,국가·지방 및 공공행정 사무원
7,JOB,3115,공공행정 사무원,3114,국가·지방 및 공공행정 사무원
7,JOB,3121,기획 및 마케팅 사무원,3121,기획 및 마케팅 사무원
7,JOB,3122,인사 및 교육·훈련 사무원,3122,인사 및 교육·훈련 사무원
7,JOB,3123,자재 관리 사무원,3123,자재관리 사무원
7,JOB,3124,생산 및 품질 관리 사무원,3124,생산 및 품질 관리 사무원
7,JOB,2353,기계 및 로봇공학 시험원,2354,전기·전자 및 기계 공학 시험원
7,JOB,2361,방재 기술자 및 연구원,2311,건축가 및 건축공학 기술자
7,JOB,2361,방재 기술자 및 연구원,2312,토목공학 기술자
7,JOB,2361,방재 기술자 및 연구원,2361,산업안전 및 위험 관리원
7,JOB,2361,방재 기술자 및 연구원,2394,소방공학 기술자 및 연구원
7,JOB,2362,소방공학 기술자 및 연구원,2394,소방공학 기술자 및 연구원
7,JOB,4291,반려동물 미용 및 관리 종사원,2899,마술사 및 기타 문화· 예술 관련 종사자
7,JOB,4291,반려동물 미용 및 관리 종사원,4219,기타 의료·복지 관련 서비스 종사원
7,JOB,2846,가수 및 성악가,2846,가수 및 성악가
7,JOB,2847,무용가 및 안무가,2847,무용가 및 안무가
7,JOB,2111,생명과학 연구원,2112,자연과학 연구원
7,JOB,2112,자연과학 연구원,2112,자연과학 연구원
7,JOB,2121,인문과학 연구원,2121,인문과학 연구원
7,JOB,2122,사회과학 연구원,2122,사회과학 연구원
7,JOB,2476,시민 단체 활동가,2475,시민 단체 활동가
7,JOB,2479,기타 사회복지 관련 종사원,2479,기타 사회복지관련 종사원
7,JOB,2481,성직자,2481,성직자
7,JOB,2489,기타 종교 관련 종사원,2481,성직자
7,JOB,2489,기타 종교 관련 종사원,2489,기타 종교관련 종사자
7,JOB,2511,대학교수,2511,대학 교수
7,JOB,2512,대학 시간강사,2512,대학 시간강사
7,JOB,2521,중·고등학교 교사,2521,중·고등학교 교사
7,JOB,2522,초등학교 교사,2522,초등학교 교사
7,JOB,13504,통신 관리자,13504,통신 관리자
7,JOB,13509,그 외 정보 통신 관련 관리자,13509,그 외 정보통신관련 관리자
7,JOB,13901,시장 및 여론 조사 관리자,13901,시장 및 여론 조사 관리자
7,JOB,13902,부동산 및 임대업 관리자,13902,부동산 및 임대업 관리자
7,JOB,13903,공동주택 관리자,13902,부동산 및 임대업 관리자
7,JOB,13904,인력 공급 및 알선 서비스 관리자,13903,인력공급 및 알선 서비스 관리자
7,JOB,13909,그 외 전문 서비스 관리자,13909,그 외 전문서비스 관리자
7,JOB,14111,건축 관련 관리자,14111,건설관련 관리자
7,JOB,14112,토목 관련 관리자,14111,건설관련 관리자
7,JOB,14113,조경 관련 관리자,14111,건설관련 관리자
7,JOB,14114,광업 관련 관리자,14112,광업관련 관리자
7,JOB,14121,전기 관련 관리자,14121,전기관련 관리자
7,JOB,14122,가스 관련 관리자,14122,가스관련 관리자
7,JOB,14123,수도 관련 관리자,14123,수도관련 관리자
7,JOB,14124,증기 및 온수 관련 관리자,14124,증기 및 온수 관련 관리자
7,JOB,14131,식품 생산 관리자,14131,식품생산 관리자
7,JOB,14132,섬유 및 의복 제품 생산 관리자,14132,섬유 및 의복 제품생산 관리자
7,JOB,14133,화학제품 생산 관리자,14133,화학제품생산 관리자
7,JOB,14134,금속제품 생산 관리자,14134,금속제품생산 관리자
7,JOB,14135,기계제품 생산 관리자,14135,기계제품생산 관리자
7,JOB,4212,보육 및 교사 보조 서비스 종사원,2599,보조 교사 및 기타 교사
7,JOB,4212,보육 및 교사 보조 서비스 종사원,4219,기타 의료·복지 관련 서비스 종사원
7,JOB,4219,기타 돌봄 및 보건 서비스 종사원,4219,기타 의료·복지 관련 서비스 종사원
7,JOB,4221,이용사,4221,이용사
7,JOB,4222,미용사,4222,미용사
7,JOB,4223,피부 및 체형 관리사,4223,피부미용 및 체형관리사
7,JOB,4224,메이크업 아티스트 및 분장사,4224,메이크업 아티스트 및 분장사
7,JOB,4229,기타 미용 관련 서비스 종사원,4229,기타 미용관련 서비스 종사원
7,JOB,4231,결혼상담원 및 웨딩플래너,4231,결혼 상담원 및 웨딩플래너
7,JOB,4232,혼례 종사원,4232,혼례 종사원
7,JOB,4233,장례 상담원 및 장례 지도사,4233,장례 상담원 및 장례 지도사
7,JOB,8990,기타 기계 조작원,8990,기타 제조관련 기계 조작원
7,JOB,9100,건설 및 광업 단순 종사원,9100,건설 및 광업 단순 종사원
7,JOB,9210,하역 및 적재 단순 종사원,9210,하역 및 적재 단순 종사원
7,JOB,2837,조명기사 및 영사기사,2837,조명기사 및 영사기사
7,JOB,2839,기타 연극·영화 및 영상 관련 종사원,2811,작가 및 관련 전문가
7,JOB,2839,기타 연극·영화 및 영상 관련 종사원,2839,기타 연극·영화 및 영상 관련 종사자
7,JOB,2841,화가 및 조각가,2841,화가 및 조각가
7,JOB,2842,사진기자 및 사진가,2842,사진기자 및 사진가
7,JOB,2843,만화가 및 만화영화 작가,2843,만화가 및 만화영화 작가
7,JOB,2844,국악 및 전통 예능인,2844,국악 및 전통예능인
7,JOB,2845,지휘자·작곡가 및 연주가,2845,지휘자·작곡가 및 연주가
